Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FL;FR;RL;RR
2017-04-17;11:23:24:3984;3444;4;0;516;946;951;913;916;
2017-04-17;11:23:24:3984;3454;5;0;515;945;951;913;915;
2017-04-17;11:23:24:3984;3464;4;0;515;946;951;913;916;
2017-04-17;11:23:24:4158;3474;4;0;515;945;951;914;916;
2017-04-17;11:23:24:4325;3484;4;0;515;946;951;914;916;
2017-04-17;11:23:24:4326;3494;3;0;516;946;951;914;916;
2017-04-17;11:23:24:4491;3504;3;0;515;946;951;915;916;
2017-04-17;11:23:24:4491;3514;4;0;516;945;950;914;916;
2017-04-17;11:23:24:4823;3524;3;0;515;945;950;914;915;
2017-04-17;11:23:24:4823;3534;4;0;516;945;951;915;915;
2017-04-17;11:23:24:4824;3544;3;0;516;945;950;914;915;
2017-04-17;11:23:24:4996;3554;4;0;517;945;950;914;916;
2017-04-17;11:23:24:4996;3564;3;0;518;945;950;914;916;
2017-04-17;11:23:24:5166;3574;4;0;518;945;951;915;916;
2017-04-17;11:23:24:5166;3584;4;0;517;945;950;914;915;
2017-04-17;11:23:24:5337;3594;4;0;516;945;950;914;915;
2017-04-17;11:23:24:5664;3604;4;0;514;945;950;915;915;
2017-04-17;11:23:24:5664;3614;5;0;513;946;951;915;915;
2017-04-17;11:23:24:5664;3624;5;0;513;946;950;914;914;
2017-04-17;11:23:24:5664;3634;5;0;513;946;951;914;913;
2017-04-17;11:23:24:5840;3644;5;0;512;946;951;914;912;
2017-04-17;11:23:24:6010;3654;7;0;513;946;950;913;912;
2017-04-17;11:23:24:6011;3664;5;0;513;946;950;913;911;
2017-04-17;11:23:24:6300;3674;5;0;515;946;951;913;911;
2017-04-17;11:23:24:6300;3684;4;0;514;946;951;912;909;
2017-04-17;11:23:24:6301;3694;5;0;515;946;950;911;908;
2017-04-17;11:23:24:6488;3704;4;0;515;946;950;912;908;
2017-04-17;11:23:24:6488;3714;6;0;515;946;950;911;908;
2017-04-17;11:23:24:6880;3724;4;0;515;945;950;910;907;
2017-04-17;11:23:24:6880;3734;5;0;515;946;951;911;907;
2017-04-17;11:23:24:6880;3744;5;0;512;946;950;910;907;
2017-04-17;11:23:24:6880;3755;6;0;512;946;950;910;906;
2017-04-17;11:23:24:7137;3765;5;0;512;946;950;910;907;
2017-04-17;11:23:24:7137;3775;6;0;512;946;950;910;907;
2017-04-17;11:23:24:7363;3785;4;0;511;946;950;910;908;
2017-04-17;11:23:24:7364;3795;6;0;512;946;950;910;907;
2017-04-17;11:23:24:7364;3805;5;0;513;945;950;909;907;
2017-04-17;11:23:24:7619;3815;7;0;514;945;950;910;907;
2017-04-17;11:23:24:7619;3825;5;0;515;945;950;910;907;
2017-04-17;11:23:24:7830;3836;7;0;516;945;950;909;907;
2017-04-17;11:23:24:7831;3846;6;0;517;945;950;909;907;
2017-04-17;11:23:24:8012;3856;6;437;517;945;950;910;907;
2017-04-17;11:23:24:8013;3866;5;0;518;945;950;909;907;
2017-04-17;11:23:24:8300;3876;6;0;518;945;950;909;907;
2017-04-17;11:23:24:8300;3886;6;0;516;945;950;910;907;
2017-04-17;11:23:24:8300;3896;7;0;516;945;950;910;907;
2017-04-17;11:23:24:8518;3906;5;0;515;945;949;910;906;
2017-04-17;11:23:24:8518;3916;7;0;514;945;949;910;906;
2017-04-17;11:23:24:8777;3927;6;0;514;945;949;909;906;
2017-04-17;11:23:24:8777;3937;8;0;514;945;949;910;905;
2017-04-17;11:23:24:8993;3947;7;0;513;945;949;909;905;
2017-04-17;11:23:24:8993;3957;7;0;514;945;949;909;904;
2017-04-17;11:23:24:9175;3968;7;0;514;945;949;910;905;
2017-04-17;11:23:24:9176;3978;9;0;513;945;949;909;904;
2017-04-17;11:23:24:9466;3988;8;0;512;945;948;910;904;
2017-04-17;11:23:24:9466;3998;8;0;512;945;948;909;903;
2017-04-17;11:23:24:9466;4008;7;0;514;945;948;909;903;
2017-04-17;11:23:24:9681;4018;7;0;514;945;948;909;903;
2017-04-17;11:23:24:9681;4028;7;0;514;945;948;909;904;
2017-04-17;11:23:24:9941;4038;7;0;514;945;948;909;903;
2017-04-17;11:23:24:9941;4048;6;0;515;945;948;909;904;
2017-04-17;11:23:24:9941;4058;8;0;516;945;947;909;904;
2017-04-17;11:23:25:0159;4068;7;0;515;945;948;909;904;
2017-04-17;11:23:25:0159;4078;8;0;515;944;947;909;904;
2017-04-17;11:23:25:0373;4088;7;0;515;944;947;909;904;
2017-04-17;11:23:25:0373;4098;8;0;516;944;947;909;904;
2017-04-17;11:23:25:0625;4108;7;0;517;944;947;909;904;
2017-04-17;11:23:25:0626;4118;9;0;517;944;947;909;904;
2017-04-17;11:23:25:0626;4128;7;0;517;945;947;909;904;
2017-04-17;11:23:25:0841;4139;7;0;518;944;947;909;904;
2017-04-17;11:23:25:0842;4149;7;0;518;944;947;909;904;
2017-04-17;11:23:25:1140;4159;9;0;518;944;947;909;903;
2017-04-17;11:23:25:1140;4169;8;0;518;945;947;909;903;
2017-04-17;11:23:25:1140;4179;8;0;517;945;947;909;903;
2017-04-17;11:23:25:1362;4189;8;0;517;945;947;909;903;
2017-04-17;11:23:25:1363;4199;7;0;517;945;946;909;903;
2017-04-17;11:23:25:1618;4209;7;0;516;945;947;909;902;
2017-04-17;11:23:25:1618;4219;7;0;515;945;946;909;901;
2017-04-17;11:23:25:1844;4229;7;0;516;945;947;911;691;
2017-04-17;11:23:25:1844;4239;6;0;515;944;947;910;789;
2017-04-17;11:23:25:1844;4249;6;0;513;943;947;910;832;
2017-04-17;11:23:25:2140;4259;6;0;514;944;947;910;810;
2017-04-17;11:23:25:2140;4269;5;0;513;945;947;909;796;
2017-04-17;11:23:25:2141;4279;6;0;512;945;947;909;811;
2017-04-17;11:23:25:2363;4289;7;0;512;944;947;909;832;
2017-04-17;11:23:25:2364;4299;6;0;512;944;947;908;834;
2017-04-17;11:23:25:2619;4310;6;0;513;945;947;909;827;
2017-04-17;11:23:25:2619;4320;7;0;514;945;947;909;827;
2017-04-17;11:23:25:2620;4330;8;0;516;945;947;909;834;
2017-04-17;11:23:25:2838;4340;8;0;517;944;947;909;839;
2017-04-17;11:23:25:2839;4350;8;0;515;944;947;909;839;
2017-04-17;11:23:25:3144;4360;7;0;515;944;947;909;836;
2017-04-17;11:23:25:3145;4370;7;0;514;944;947;910;836;
2017-04-17;11:23:25:3145;4380;9;0;514;944;947;909;839;
2017-04-17;11:23:25:3356;4390;9;0;514;944;947;909;842;
2017-04-17;11:23:25:3356;4400;9;0;514;944;947;909;841;
2017-04-17;11:23:25:3622;4410;9;0;512;944;947;909;838;
2017-04-17;11:23:25:3622;4420;8;0;515;944;947;909;839;
2017-04-17;11:23:25:3840;4430;8;0;516;944;947;909;842;
2017-04-17;11:23:25:3840;4440;7;0;517;944;947;908;842;
2017-04-17;11:23:25:3840;4450;7;0;517;944;947;909;840;
2017-04-17;11:23:25:4140;4460;8;599;520;944;947;908;837;
2017-04-17;11:23:25:4140;4470;7;0;520;944;947;908;839;
2017-04-17;11:23:25:4140;4480;7;0;521;944;947;908;840;
2017-04-17;11:23:25:4364;4490;8;0;520;945;947;908;839;
2017-04-17;11:23:25:4364;4500;6;0;520;945;947;908;836;
2017-04-17;11:23:25:4619;4510;7;0;519;945;947;908;837;
2017-04-17;11:23:25:4619;4520;7;0;519;945;947;907;838;
2017-04-17;11:23:25:4620;4530;7;0;520;945;947;907;839;
2017-04-17;11:23:25:4842;4540;7;0;519;945;947;907;839;
2017-04-17;11:23:25:4842;4550;7;0;520;945;948;907;839;
2017-04-17;11:23:25:5140;4560;6;0;519;945;947;907;840;
2017-04-17;11:23:25:5140;4570;6;0;517;945;948;907;842;
2017-04-17;11:23:25:5140;4580;8;0;517;945;947;907;843;
2017-04-17;11:23:25:5332;4590;8;0;517;945;948;907;845;
2017-04-17;11:23:25:5333;4600;8;0;515;945;947;907;846;
2017-04-17;11:23:25:5620;4610;8;0;513;945;948;907;848;
2017-04-17;11:23:25:5620;4620;9;0;512;945;948;907;849;
2017-04-17;11:23:25:5848;4630;7;0;511;945;948;908;851;
2017-04-17;11:23:25:5848;4640;9;0;511;944;948;907;852;
2017-04-17;11:23:25:5849;4651;9;0;512;944;948;908;854;
2017-04-17;11:23:25:6103;4661;7;0;514;944;948;907;855;
2017-04-17;11:23:25:6103;4671;7;0;517;944;948;907;857;
2017-04-17;11:23:25:6345;4681;6;0;519;944;948;908;858;
2017-04-17;11:23:25:6345;4691;6;0;521;944;948;907;859;
2017-04-17;11:23:25:6346;4701;7;0;523;944;947;907;860;
2017-04-17;11:23:25:6619;4711;7;0;523;944;948;907;862;
2017-04-17;11:23:25:6619;4721;7;0;520;944;947;907;862;
2017-04-17;11:23:25:6619;4731;6;0;520;944;948;908;863;
2017-04-17;11:23:25:6843;4741;6;0;519;944;948;907;864;
2017-04-17;11:23:25:6844;4751;5;0;518;944;948;907;865;
2017-04-17;11:23:25:7141;4761;5;0;516;944;948;908;865;
2017-04-17;11:23:25:7141;4771;6;0;514;944;948;907;866;
2017-04-17;11:23:25:7141;4781;5;0;514;944;948;907;866;
2017-04-17;11:23:25:7362;4791;5;0;513;944;948;908;867;
2017-04-17;11:23:25:7363;4801;7;0;511;944;948;907;867;
2017-04-17;11:23:25:7619;4811;6;0;511;944;948;908;868;
2017-04-17;11:23:25:7620;4822;5;0;511;943;948;908;869;
2017-04-17;11:23:25:7845;4832;5;0;514;943;948;908;869;
2017-04-17;11:23:25:7846;4842;5;0;513;944;948;908;870;
2017-04-17;11:23:25:8141;4852;7;0;514;944;948;907;870;
2017-04-17;11:23:25:8141;4862;5;0;514;944;948;907;870;
2017-04-17;11:23:25:8141;4872;6;0;515;943;948;907;870;
2017-04-17;11:23:25:8141;4882;6;0;515;943;948;907;870;
2017-04-17;11:23:25:8370;4892;6;0;514;943;948;908;872;
2017-04-17;11:23:25:8370;4902;7;0;514;943;948;907;871;
2017-04-17;11:23:25:8620;4912;7;0;514;944;949;908;873;
2017-04-17;11:23:25:8620;4922;6;0;514;944;949;908;872;
2017-04-17;11:23:25:8839;4932;6;0;513;944;949;908;873;
2017-04-17;11:23:25:8840;4942;6;0;514;943;948;907;872;
2017-04-17;11:23:25:8840;4952;6;0;513;944;948;908;873;
2017-04-17;11:23:25:9142;4962;5;0;512;943;948;908;873;
2017-04-17;11:23:25:9143;4972;6;0;513;944;949;908;873;
2017-04-17;11:23:25:9326;4982;6;0;512;943;948;908;873;
2017-04-17;11:23:25:9326;4992;7;0;511;943;948;908;874;
2017-04-17;11:23:25:9327;5002;7;0;511;943;949;908;874;
2017-04-17;11:23:25:9620;5012;8;0;511;943;948;907;873;
2017-04-17;11:23:25:9620;5022;7;0;509;943;948;907;873;
2017-04-17;11:23:25:9838;5032;8;0;509;944;949;908;873;
2017-04-17;11:23:25:9839;5042;7;0;509;944;948;907;872;
2017-04-17;11:23:26:0143;5052;8;0;510;943;949;908;873;
2017-04-17;11:23:26:0143;5062;6;0;510;944;949;907;872;
2017-04-17;11:23:26:0143;5072;6;0;512;944;949;908;873;
2017-04-17;11:23:26:0143;5082;6;0;511;944;949;907;872;
2017-04-17;11:23:26:0336;5092;7;0;512;944;949;907;871;
2017-04-17;11:23:26:0622;5102;5;0;512;944;949;907;872;
2017-04-17;11:23:26:0622;5112;6;0;511;944;949;907;872;
2017-04-17;11:23:26:0622;5122;6;0;511;944;949;907;871;
2017-04-17;11:23:26:0839;5132;7;0;512;944;949;908;871;
2017-04-17;11:23:26:0840;5142;7;0;511;944;949;907;870;
2017-04-17;11:23:26:0840;5152;6;0;508;944;949;907;870;
2017-04-17;11:23:26:1142;5163;5;0;505;944;949;907;870;
2017-04-17;11:23:26:1143;5173;7;0;504;944;950;907;870;
2017-04-17;11:23:26:1363;5183;5;0;501;944;949;907;870;
2017-04-17;11:23:26:1364;5193;6;0;501;944;950;907;870;
2017-04-17;11:23:26:1665;5203;5;0;500;944;949;907;870;
2017-04-17;11:23:26:1665;5213;5;0;499;944;949;907;869;
2017-04-17;11:23:26:1666;5223;4;0;498;945;950;907;868;
2017-04-17;11:23:26:1666;5233;5;0;498;944;950;907;869;
2017-04-17;11:23:26:1860;5243;4;0;497;944;949;906;867;
2017-04-17;11:23:26:1861;5253;5;0;499;945;950;907;867;
2017-04-17;11:23:26:2141;5263;5;0;500;945;950;906;866;
2017-04-17;11:23:26:2141;5273;6;0;502;945;950;906;866;
2017-04-17;11:23:26:2333;5283;5;0;501;945;950;906;867;
2017-04-17;11:23:26:2334;5293;5;0;501;945;950;907;867;
2017-04-17;11:23:26:2622;5303;4;0;500;946;950;906;867;
2017-04-17;11:23:26:2623;5313;5;0;499;945;950;906;867;
2017-04-17;11:23:26:2623;5323;4;0;497;946;951;906;867;
2017-04-17;11:23:26:2833;5334;5;0;495;945;950;907;869;
2017-04-17;11:23:26:2833;5344;3;0;493;945;951;906;870;
2017-04-17;11:23:26:3141;5354;4;0;492;946;951;906;870;
2017-04-17;11:23:26:3142;5364;4;0;492;946;951;907;872;
2017-04-17;11:23:26:3142;5374;4;0;494;946;951;907;872;
2017-04-17;11:23:26:3370;5384;3;0;494;946;951;907;872;
2017-04-17;11:23:26:3371;5394;3;0;496;946;951;906;872;
2017-04-17;11:23:26:3620;5404;3;0;496;947;952;907;872;
2017-04-17;11:23:26:3621;5414;5;0;497;946;951;906;872;
2017-04-17;11:23:26:3621;5424;4;0;497;947;952;907;872;
2017-04-17;11:23:26:3841;5434;4;0;496;947;951;906;872;
2017-04-17;11:23:26:3842;5444;3;0;495;947;952;907;873;
2017-04-17;11:23:26:4144;5454;5;0;494;947;952;907;874;
2017-04-17;11:23:26:4144;5464;4;0;493;947;952;907;874;
2017-04-17;11:23:26:4144;5474;5;0;493;947;952;907;874;
2017-04-17;11:23:26:4358;5484;4;0;492;947;952;906;874;
2017-04-17;11:23:26:4359;5494;6;0;492;947;952;907;874;
2017-04-17;11:23:26:4620;5504;5;0;494;946;951;907;874;
2017-04-17;11:23:26:4620;5514;5;0;494;946;951;908;878;
2017-04-17;11:23:26:4620;5524;6;0;493;946;951;911;890;
2017-04-17;11:23:26:4841;5534;6;0;491;944;950;915;902;
2017-04-17;11:23:26:4841;5544;5;0;491;941;949;920;913;
2017-04-17;11:23:26:5140;5554;5;0;491;938;948;923;919;
2017-04-17;11:23:26:5141;5564;5;0;489;933;946;925;924;
2017-04-17;11:23:26:5141;5574;5;0;486;925;944;927;927;
2017-04-17;11:23:26:5364;5584;5;0;485;911;942;929;930;
2017-04-17;11:23:26:5365;5594;5;0;484;897;941;930;932;
2017-04-17;11:23:26:5365;5604;4;0;484;866;940;931;933;
2017-04-17;11:23:26:5618;5614;5;0;486;826;937;931;934;
2017-04-17;11:23:26:5618;5624;4;0;487;798;936;930;935;
2017-04-17;11:23:26:5838;5634;5;0;491;796;936;930;935;
2017-04-17;11:23:26:5839;5644;5;0;492;802;936;930;935;
2017-04-17;11:23:26:6143;5654;6;0;496;811;935;929;935;
2017-04-17;11:23:26:6143;5664;6;0;499;817;936;929;935;
2017-04-17;11:23:26:6144;5675;5;0;502;821;936;928;934;
2017-04-17;11:23:26:6362;5685;4;0;504;824;936;928;934;
2017-04-17;11:23:26:6362;5695;5;0;506;832;937;927;934;
2017-04-17;11:23:26:6619;5705;4;0;508;836;937;927;934;
2017-04-17;11:23:26:6620;5715;5;0;508;841;937;927;934;
2017-04-17;11:23:26:6620;5725;5;0;509;844;938;926;934;
2017-04-17;11:23:26:6844;5736;5;0;511;849;938;926;934;
2017-04-17;11:23:26:6845;5746;4;0;511;854;938;926;934;
2017-04-17;11:23:26:7050;5756;5;0;511;857;938;927;934;
2017-04-17;11:23:26:7050;5766;5;0;511;858;938;927;934;
2017-04-17;11:23:26:7321;5776;5;0;511;859;938;927;934;
2017-04-17;11:23:26:7321;5786;4;0;510;858;937;927;934;
2017-04-17;11:23:26:7321;5796;5;0;508;859;937;927;934;
2017-04-17;11:23:26:7531;5806;4;0;506;859;937;927;933;
2017-04-17;11:23:26:7531;5816;6;0;505;859;937;928;934;
2017-04-17;11:23:26:7818;5826;4;0;504;857;936;928;934;
2017-04-17;11:23:26:7818;5836;6;0;506;856;936;929;934;
2017-04-17;11:23:26:7818;5846;5;0;506;853;935;929;934;
2017-04-17;11:23:26:8008;5856;5;0;507;849;934;929;934;
2017-04-17;11:23:26:8008;5866;4;0;508;843;933;930;935;
2017-04-17;11:23:26:8300;5876;4;0;509;839;933;930;935;
2017-04-17;11:23:26:8300;5886;3;0;511;836;932;931;936;
2017-04-17;11:23:26:8301;5896;4;0;512;832;931;931;935;
2017-04-17;11:23:26:8524;5906;3;0;513;831;930;932;936;
2017-04-17;11:23:26:8524;5916;5;0;514;829;928;932;936;
2017-04-17;11:23:26:8777;5926;4;0;514;826;927;932;937;
2017-04-17;11:23:26:8777;5936;4;0;515;826;926;933;937;
2017-04-17;11:23:26:9005;5946;4;0;516;825;924;933;937;
2017-04-17;11:23:26:9005;5956;5;0;517;825;922;932;936;
2017-04-17;11:23:26:9005;5966;5;0;516;826;921;933;937;
2017-04-17;11:23:26:9187;5976;6;0;516;828;921;933;936;
2017-04-17;11:23:26:9462;5986;5;0;517;831;920;933;936;
2017-04-17;11:23:26:9463;5996;5;0;517;836;921;933;935;
2017-04-17;11:23:26:9463;6006;5;0;516;840;922;933;936;
2017-04-17;11:23:26:9678;6016;7;0;516;844;923;932;935;
2017-04-17;11:23:26:9679;6026;6;0;516;850;925;933;935;
2017-04-17;11:23:26:9857;6036;7;0;515;855;926;933;935;
2017-04-17;11:23:26:9857;6046;5;0;515;860;927;933;934;
2017-04-17;11:23:27:0141;6056;6;0;516;864;928;932;934;
2017-04-17;11:23:27:0141;6066;5;0;516;868;929;931;933;
2017-04-17;11:23:27:0141;6076;5;0;517;874;930;931;933;
2017-04-17;11:23:27:0367;6086;5;0;517;877;932;930;933;
2017-04-17;11:23:27:0367;6096;6;0;519;882;933;929;932;
2017-04-17;11:23:27:0618;6106;6;0;520;885;934;929;932;
2017-04-17;11:23:27:0618;6116;7;0;520;888;935;929;932;
2017-04-17;11:23:27:0619;6126;6;0;520;889;936;928;932;
2017-04-17;11:23:27:0835;6136;5;0;521;890;937;927;933;
2017-04-17;11:23:27:0836;6146;5;0;519;890;937;928;933;
2017-04-17;11:23:27:1020;6156;5;0;519;890;937;927;933;
2017-04-17;11:23:27:1020;6166;5;0;519;889;938;927;933;
2017-04-17;11:23:27:1304;6176;5;0;519;889;938;926;933;
2017-04-17;11:23:27:1304;6187;4;0;517;887;938;926;934;
2017-04-17;11:23:27:1304;6197;5;0;517;886;938;926;934;
2017-04-17;11:23:27:1476;6207;5;0;516;883;939;925;934;
2017-04-17;11:23:27:1691;6217;6;0;515;882;939;925;934;
2017-04-17;11:23:27:1692;6227;5;0;515;881;939;925;935;
2017-04-17;11:23:27:1692;6237;6;0;515;878;939;925;935;
2017-04-17;11:23:27:1984;6247;6;0;513;875;939;925;935;
2017-04-17;11:23:27:1985;6257;6;0;513;871;939;925;936;
2017-04-17;11:23:27:2157;6267;6;0;512;867;939;925;936;
2017-04-17;11:23:27:2157;6277;6;0;512;862;939;925;936;
2017-04-17;11:23:27:2326;6287;6;0;511;857;939;926;937;
2017-04-17;11:23:27:2327;6297;6;0;512;852;939;925;937;
2017-04-17;11:23:27:2530;6307;5;0;510;848;939;926;937;
2017-04-17;11:23:27:2531;6317;6;0;509;848;939;926;937;
2017-04-17;11:23:27:2824;6327;5;0;507;851;939;926;937;
2017-04-17;11:23:27:2825;6337;6;0;506;853;939;926;937;
2017-04-17;11:23:27:2825;6347;5;0;506;857;939;926;937;
2017-04-17;11:23:27:2996;6358;6;0;505;861;940;926;937;
2017-04-17;11:23:27:3173;6368;5;0;506;866;940;926;937;
2017-04-17;11:23:27:3174;6378;5;0;507;871;940;926;937;
2017-04-17;11:23:27:3338;6388;5;0;507;875;940;926;936;
2017-04-17;11:23:27:3339;6398;5;0;508;880;940;926;936;
2017-04-17;11:23:27:3672;6408;5;0;508;883;941;926;936;
2017-04-17;11:23:27:3672;6418;5;0;509;887;941;925;935;
2017-04-17;11:23:27:3673;6428;5;0;510;893;942;925;934;
2017-04-17;11:23:27:3978;6438;6;0;510;896;942;924;933;
2017-04-17;11:23:27:3978;6448;5;0;510;899;943;924;933;
2017-04-17;11:23:27:3978;6458;5;0;510;902;943;923;931;
2017-04-17;11:23:27:4155;6468;5;0;511;906;944;923;930;
2017-04-17;11:23:27:4155;6478;6;0;510;908;944;922;929;
2017-04-17;11:23:27:4323;6488;6;0;510;910;944;922;927;
2017-04-17;11:23:27:4324;6498;6;0;510;912;945;922;927;
2017-04-17;11:23:27:4526;6508;6;0;511;914;945;922;926;
2017-04-17;11:23:27:4527;6518;7;0;511;914;945;922;925;
2017-04-17;11:23:27:4824;6528;6;0;510;915;945;922;925;
2017-04-17;11:23:27:4825;6538;7;0;512;917;945;922;924;
2017-04-17;11:23:27:4825;6548;6;0;511;917;945;922;924;
2017-04-17;11:23:27:4996;6558;5;0;511;918;945;923;923;
2017-04-17;11:23:27:5170;6568;4;0;512;918;945;923;923;
2017-04-17;11:23:27:5170;6578;5;0;513;919;945;924;923;
2017-04-17;11:23:27:5461;6588;5;0;514;919;945;924;923;
2017-04-17;11:23:27:5461;6598;5;0;514;920;945;924;922;
2017-04-17;11:23:27:5461;6608;5;0;515;921;945;925;921;
2017-04-17;11:23:27:5675;6618;5;0;515;921;945;925;921;
2017-04-17;11:23:27:5676;6628;6;0;516;921;945;926;920;
2017-04-17;11:23:27:5850;6638;6;0;515;922;944;926;920;
2017-04-17;11:23:27:5850;6648;6;0;514;923;944;926;919;
2017-04-17;11:23:27:6073;6658;5;0;513;924;944;926;918;
2017-04-17;11:23:27:6074;6668;5;0;513;925;944;927;918;
2017-04-17;11:23:27:6346;6678;5;0;512;925;944;927;916;
2017-04-17;11:23:27:6347;6688;5;0;512;926;944;927;915;
2017-04-17;11:23:27:6347;6699;6;0;513;927;943;928;914;
2017-04-17;11:23:27:6519;6709;5;0;514;928;943;928;914;
2017-04-17;11:23:27:6691;6719;6;0;514;928;943;928;913;
2017-04-17;11:23:27:6692;6729;6;0;514;929;943;929;912;
2017-04-17;11:23:27:6983;6739;5;0;515;930;942;930;911;
2017-04-17;11:23:27:6984;6749;5;0;515;930;942;930;911;
2017-04-17;11:23:27:6984;6759;5;0;515;931;941;931;910;
2017-04-17;11:23:27:7161;6769;5;0;515;932;941;931;908;
2017-04-17;11:23:27:7161;6779;5;0;515;932;940;932;907;
2017-04-17;11:23:27:7362;6789;5;0;515;933;940;932;906;
2017-04-17;11:23:27:7363;6799;5;0;515;933;939;932;904;
2017-04-17;11:23:27:7621;6810;4;0;514;933;939;933;902;
2017-04-17;11:23:27:7621;6820;4;0;514;934;939;933;899;
2017-04-17;11:23:27:7832;6830;4;0;513;934;939;933;897;
2017-04-17;11:23:27:7832;6840;4;0;512;935;938;933;893;
2017-04-17;11:23:27:7833;6850;4;0;512;935;938;933;889;
2017-04-17;11:23:27:8005;6860;4;0;513;935;938;933;886;
2017-04-17;11:23:27:8171;6870;4;0;513;936;938;933;883;
